Artist,minRank,Sdanceability_random,Dtfirstbestrank,Hpaudiosample,Hpch,Hpcover,Hpentry,Hpvideo,Hptitle,Svalence,Hpsong_Id
DJ Hooligan,19,0.7780,22.01.1995,http://streamd.hitparade.ch/audio/0000000/0002911.mp3,,http://streamd.hitparade.ch/cdimages/dj_hooligan-rave_nation_s.jpg,04.12.1994,,Rave Nation,0.66,0002911
DJ Energy feat. Gotthard,17,-0.2040,03.07.2005,http://streamd.hitparade.ch/audio/0110000/0118083.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_energy_feat_gotthard-lift_u_up_(theme_of_energy_05)_s.jpg,03.07.2005,,Lift U Up (Theme Of Energy 05),-0.40,0118083
DJ Energy & Tatana,11,-0.3800,06.07.2003,http://streamd.hitparade.ch/audio/0000000/0005661.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_energy_tatana-liberty_(energy_03_theme)_s.jpg,29.06.2003,,Liberty (Energy 03 Theme),-0.35,0005661
DJ Energy,15,0.5660,28.07.2002,http://streamd.hitparade.ch/audio/0000000/0005244.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_energy-peace_(street_parade_2002)_s.jpg,14.07.2002,,Peace (Street Parade 2002),0.56,0005244
DJ Dado,16,-0.2750,07.07.1996,http://streamd.hitparade.ch/audio/0000000/0003248.mp3,,http://streamd.hitparade.ch/cdimages/dj_dado-metropolis_-_the_legend_of_babel_s.jpg,30.06.1996,,Metropolis - The Legend Of Babel,-0.32,0003248
DJ BoBo & VSOP,7,0.5870,14.09.1997,http://streamd.hitparade.ch/audio/0000000/0003519.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_bobo_vsop-shadows_of_the_night_s.jpg,14.09.1997,,Shadows Of The Night,0.60,0003519
DJ BoBo & Mike Candys,6,-0.3180,22.09.2013,http://streamd.hitparade.ch/audio/1180000/1189615.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_bobo_mike_candys-take_control_s.jpg,22.09.2013,,Take Control,-0.33,1189615
DJ BoBo,13,0.6720,18.06.1995,http://streamd.hitparade.ch/audio/0000000/0003031.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_bobo-there_is_a_party_s.jpg,18.06.1995,http://youtu.be/nn5hCEMyE-E,There Is A Party,0.89,0003031
DJ BoBo,14,0.6030,21.02.2010,http://streamd.hitparade.ch/audio/0660000/0660112.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_bobo-superstar_s.jpg,21.02.2010,http://youtu.be/smhLOyh0RLc,Superstar,0.56,0660112
DJ BoBo,16,0.7720,19.01.1997,http://streamd.hitparade.ch/audio/0000000/0003363.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_bobo-respect_yourself_s.jpg,12.01.1997,http://youtu.be/o2Ip9OjGU8U,Respect Yourself,0.66,0003363
DJ BoBo,12,0.7850,22.06.2008,http://streamd.hitparade.ch/audio/0430000/0438239.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_bobo-ole_ole_s.jpg,27.04.2008,,Olé Olé,0.96,0438239
DJ BoBo,11,0.5770,04.02.1996,http://streamd.hitparade.ch/audio/0000000/0003152.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_bobo-love_is_the_price_s.jpg,28.01.1996,http://youtu.be/g5WZtPl6ZkI,Love Is The Price,0.55,0003152
DJ BoBo,16,0.5970,12.02.1995,http://streamd.hitparade.ch/audio/0000000/0002948.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_bobo-love_is_all_around_s.jpg,05.02.1995,http://youtu.be/l8S1NzEmfcQ,Love Is All Around,0.64,0002948
DJ BoBo,7,0.7520,11.05.1997,http://streamd.hitparade.ch/audio/0000000/0003436.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_bobo-its_my_life_s.jpg,11.05.1997,http://youtu.be/3wsXysoAMHw,It's My Life,0.96,0003436
DJ BoBo,13,0.6080,02.02.2003,http://streamd.hitparade.ch/audio/0000000/0005449.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_bobo-i_believe_s.jpg,26.01.2003,http://youtu.be/g9NAAwMYoss,I Believe,0.85,0005449
DJ BoBo,14,0.7280,07.04.2002,http://streamd.hitparade.ch/audio/0000000/0005110.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_bobo-celebration_s.jpg,07.04.2002,http://youtu.be/CD2-N9CjOEI,Celebration,0.84,0005110
DJ BoBo,8,0.6350,15.11.1998,http://streamd.hitparade.ch/audio/0000000/0003774.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_bobo-celebrate_s.jpg,18.10.1998,http://youtu.be/SPuOQX7Q0x4,Celebrate,0.83,0003774
DJ Antoine vs. Mad Mark,7,0.7220,10.02.2013,http://streamd.hitparade.ch/audio/1110000/1110166.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_antoine_vs_mad_mark-sky_is_the_limit_s.jpg,10.02.2013,http://youtu.be/P8JrirBz9Pg,Sky Is The Limit,0.56,1110166
DJ Antoine feat. Tom Dice,10,0.6420,12.06.2011,http://streamd.hitparade.ch/audio/0840000/0843800.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_antoine_feat_tom_dice-sunlight_s.jpg,12.06.2011,http://youtu.be/lzc-p6uvkOE,Sunlight,0.46,0843800
DJ Antoine feat. Mish,20,-0.3860,05.07.2009,http://streamd.hitparade.ch/audio/0590000/0592690.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_antoine_feat_mish-one_day_one_night_s.jpg,28.06.2009,http://youtu.be/E6UK7dy5hrU,"One Day, One Night",-0.30,0592690
DJ Antoine feat. Akon,8,-0.3070,12.07.2015,http://streamd.hitparade.ch/audio/1440000/1442341.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_antoine_feat_akon-holiday_s.jpg,12.07.2015,http://youtu.be/J91uMhwU7jM,Holiday,-0.26,1442341
DJ Antoine,10,0.7100,13.12.2009,http://streamd.hitparade.ch/audio/0650000/0651697.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_antoine-every_breath_s.jpg,06.12.2009,,Every Breath,0.22,0651697
DJ Antoine,16,0.5890,29.06.2008,http://streamd.hitparade.ch/audio/0470000/0478319.mp3,ch,http://streamd.hitparade.ch/cdimages/dj_antoine-apologize_s.jpg,22.06.2008,,Apologize,0.41,0478319
Divine,9,0.6820,09.09.1984,http://streamd.hitparade.ch/audio/0000000/0001141.mp3,,http://streamd.hitparade.ch/cdimages/divine-you_think_youre_a_man_s.jpg,12.08.1984,,You Think You're A Man,0.91,0001141
Divine,8,0.7240,06.03.1983,http://streamd.hitparade.ch/audio/0000000/0000923.mp3,,http://streamd.hitparade.ch/cdimages/divine-shoot_your_shot_s.jpg,20.02.1983,,Shoot Your Shot,0.83,0000923
Disturbed,12,0.3220,25.12.2016,http://streamd.hitparade.ch/audio/1460000/1464554.mp3,,http://streamd.hitparade.ch/cdimages/disturbed-the_sound_of_silence_s.jpg,21.08.2016,http://youtu.be/u9Dg-g7t2l4,The Sound Of Silence,0.16,1464554
Discobitch,19,0.6240,12.10.2008,http://streamd.hitparade.ch/audio/0490000/0493367.mp3,,http://streamd.hitparade.ch/cdimages/discobitch-cest_beau_la_bourgeoisie_s.jpg,12.10.2008,,C'est beau la bourgeoisie,0.65,0493367
Dis-Dance,13,-0.3890,05.02.1995,http://streamd.hitparade.ch/audio/0000000/0002926.mp3,,http://streamd.hitparade.ch/cdimages/dis-dance-set_me_in_motion_s.jpg,08.01.1995,,Set Me In Motion,-0.28,0002926
Dire Straits,11,0.5110,20.03.1983,http://streamd.hitparade.ch/audio/0000000/0000930.mp3,,http://streamd.hitparade.ch/cdimages/dire_straits-twisting_by_the_pool_s.jpg,13.03.1983,http://youtu.be/DsJ5aYK-S6Y,Twisting By The Pool,0.96,0000930
Dire Straits,6,0.7180,02.06.1985,http://streamd.hitparade.ch/audio/0000000/0001256.mp3,,http://streamd.hitparade.ch/cdimages/dire_straits-so_far_away_s.jpg,12.05.1985,http://youtu.be/FSnMBLeh_9s,So Far Away,0.62,0001256
Dire Straits,20,-0.2740,06.06.1993,http://streamd.hitparade.ch/audio/0000000/0002625.mp3,,http://streamd.hitparade.ch/cdimages/dire_straits-encores_s.jpg,06.06.1993,,Encores,-0.39,0002625
Dionne & Friends,11,0.6810,29.12.1985,http://streamd.hitparade.ch/audio/0000000/0001360.mp3,,http://streamd.hitparade.ch/cdimages/dionne_friends-thats_what_friends_are_for_s.jpg,15.12.1985,,That's What Friends Are For,0.17,0001360
Die Toten Hosen,7,0.5290,16.04.2017,http://streamd.hitparade.ch/audio/1640000/1648738.mp3,,http://streamd.hitparade.ch/cdimages/die_toten_hosen-unter_den_wolken_s.jpg,16.04.2017,http://youtu.be/PwzDFFH3CMk,Unter den Wolken,0.64,1648738
Die Toten Hosen,14,0.7360,28.02.1993,http://streamd.hitparade.ch/audio/0000000/0002573.mp3,,http://streamd.hitparade.ch/cdimages/die_toten_hosen-sascha_ein_aufrechter_deutscher_s.jpg,14.02.1993,,Sascha... ein aufrechter Deutscher,0.94,0002573
Die Toten Hosen,10,0.4380,15.02.1998,http://streamd.hitparade.ch/audio/0000000/0003604.mp3,,http://streamd.hitparade.ch/cdimages/die_toten_hosen-pushed_again_s.jpg,08.02.1998,http://youtu.be/d2E_iiTd9hQ,Pushed Again,0.67,0003604
Die Toten Hosen,10,0.3420,19.09.2004,http://streamd.hitparade.ch/audio/0000000/0006272.mp3,,http://streamd.hitparade.ch/cdimages/die_toten_hosen-ich_bin_die_sehnsucht_in_dir_s.jpg,19.09.2004,http://youtu.be/Zfo1IA_9UAw,Ich bin die Sehnsucht in dir,0.37,0006272
Die Toten Hosen,11,0.1920,22.02.2004,http://streamd.hitparade.ch/audio/0000000/0005994.mp3,,http://streamd.hitparade.ch/cdimages/die_toten_hosen-friss_oder_stirb_s.jpg,22.02.2004,,Friss oder stirb,0.30,0005994
Die Toten Hosen,18,0.5170,07.05.2000,http://streamd.hitparade.ch/audio/0000000/0004246.mp3,,http://streamd.hitparade.ch/cdimages/die_toten_hosen-bayern_s.jpg,30.04.2000,http://youtu.be/6LHGY33cFiE,Bayern,0.56,0004246
Die Toten Hosen,17,0.4920,08.07.1990,http://streamd.hitparade.ch/audio/0000000/0002136.mp3,,http://streamd.hitparade.ch/cdimages/die_toten_hosen-azzurro_s.jpg,08.07.1990,http://youtu.be/pZLIWoUbcyo,Azzurro,0.62,0002136
Die Toten Hosen,17,0.6450,21.10.2012,http://streamd.hitparade.ch/audio/1020000/1025874.mp3,,http://streamd.hitparade.ch/cdimages/die_toten_hosen-altes_fieber_s.jpg,21.10.2012,http://youtu.be/CQYypFMTQcE,Altes Fieber,0.38,1025874
Die Toggo 5,13,0.6740,31.12.2006,http://streamd.hitparade.ch/audio/0260000/0261201.mp3,,http://streamd.hitparade.ch/cdimages/die_toggo_5-my_wish_for_christmas_s.jpg,24.12.2006,,My Wish For Christmas,0.41,0261201
Die Prinzen,11,0.6430,01.03.1992,http://streamd.hitparade.ch/audio/0000000/0002382.mp3,,http://streamd.hitparade.ch/cdimages/die_prinzen-millionaer_s.jpg,26.01.1992,http://youtu.be/eJSTBmM_B4o,Millionär,0.87,0002382
Die Prinzen,9,0.7250,15.12.1991,http://streamd.hitparade.ch/audio/0000000/0002330.mp3,,http://streamd.hitparade.ch/cdimages/die_prinzen-gabi_und_klaus_s.jpg,27.10.1991,http://youtu.be/9qKo2_ZH5Bk,Gabi und Klaus,0.57,0002330
Die Gerd Show,18,0.6190,22.12.2002,http://streamd.hitparade.ch/audio/0000000/0005410.mp3,,http://streamd.hitparade.ch/cdimages/die_gerd_show-der_steuersong_(las_kanzlern)_s.jpg,08.12.2002,,Der Steuersong (Las Kanzlern),0.93,0005410
Die Fantastischen Vier,20,0.8100,21.11.1993,http://streamd.hitparade.ch/audio/0000000/0002697.mp3,,http://streamd.hitparade.ch/cdimages/die_fantastischen_vier-zu_geil_fuer_diese_welt_s.jpg,14.11.1993,http://youtu.be/pPBjvVgKAAM,Zu geil für diese Welt,0.78,0002697
Die Fantastischen Vier,10,0.7970,16.05.2010,http://streamd.hitparade.ch/audio/0670000/0679072.mp3,,http://streamd.hitparade.ch/cdimages/die_fantastischen_vier-gebt_uns_ruhig_die_schuld_-_den_rest_koennt_ihr_behalten_s.jpg,16.05.2010,http://youtu.be/7LZzRi9dXfg,Gebt uns ruhig die Schuld - den Rest könnt ihr behalten,0.88,0679072
Die Doofen,9,0.7860,06.08.1995,http://streamd.hitparade.ch/audio/0000000/0003047.mp3,,http://streamd.hitparade.ch/cdimages/die_doofen-mief_(nimm_mich_jetzt_auch_wenn_ich_stinke)_s.jpg,16.07.1995,,"Mief! (Nimm mich jetzt, auch wenn ich stinke!)",0.92,0003047
Die Ärzte,6,0.4520,13.09.2015,http://streamd.hitparade.ch/audio/0000000/0006600.mp3,,http://streamd.hitparade.ch/cdimages/die_aerzte-schrei_nach_liebe_s.jpg,13.09.2015,http://youtu.be/6X9CEi8wkBc,Schrei nach Liebe,0.36,0006600
Die Ärzte,11,-0.3240,08.10.1995,http://streamd.hitparade.ch/audio/0000000/0003081.mp3,,http://streamd.hitparade.ch/cdimages/die_aerzte-ein_song_namens_schunder_s.jpg,17.09.1995,,Ein Song namens Schunder,-0.36,0003081
Die 3. Generation,9,0.7470,21.02.1999,http://streamd.hitparade.ch/audio/0000000/0003834.mp3,,http://streamd.hitparade.ch/cdimages/die_3_generation-vater_wo_bist_du_s.jpg,24.01.1999,,Vater wo bist du?,0.75,0003834
Dido,16,0.7250,17.06.2001,http://streamd.hitparade.ch/audio/0000000/0004727.mp3,,http://streamd.hitparade.ch/cdimages/dido-thank_you_s.jpg,03.06.2001,http://youtu.be/1TO48Cnl66w,Thank You,0.78,0004727
Dido,19,0.4970,08.02.2004,http://streamd.hitparade.ch/audio/0000000/0005952.mp3,,http://streamd.hitparade.ch/cdimages/dido-life_for_rent_s.jpg,25.01.2004,http://youtu.be/OFtNChII78k,Life For Rent,0.15,0005952
Dido,6,0.5540,25.03.2001,http://streamd.hitparade.ch/audio/0000000/0004601.mp3,,http://streamd.hitparade.ch/cdimages/dido-here_with_me_s.jpg,18.02.2001,http://youtu.be/PSu5nAQ7uZw,Here With Me,0.34,0004601
Dido,16,0.7750,07.12.2008,http://streamd.hitparade.ch/audio/0500000/0508102.mp3,,http://streamd.hitparade.ch/cdimages/dido-dont_believe_in_love_s.jpg,16.11.2008,http://youtu.be/BJ9v4ckXyrU,Don't Believe In Love,0.61,0508102
Diana Ross & The Supremes,7,0.5710,14.01.1969,http://streamd.hitparade.ch/audio/0000000/0000067.mp3,,http://streamd.hitparade.ch/cdimages/diana_ross_the_supremes-love_child_s.jpg,07.01.1969,,Love Child,0.61,0000067
Diana Ross & Lionel Richie,6,0.3860,18.10.1981,http://streamd.hitparade.ch/audio/0000000/0000773.mp3,,http://streamd.hitparade.ch/cdimages/diana_ross_lionel_richie-endless_love_s.jpg,27.09.1981,,Endless Love,0.15,0000773
Diana Ross,9,0.6670,13.12.1981,http://streamd.hitparade.ch/audio/0000000/0000790.mp3,,http://streamd.hitparade.ch/cdimages/diana_ross-why_do_fools_fall_in_love_s.jpg,29.11.1981,http://youtu.be/tnmGDwgwSKE,Why Do Fools Fall In Love,0.96,0000790
Diana Ross,17,0.7690,10.11.1985,http://streamd.hitparade.ch/audio/0000000/0001333.mp3,,http://streamd.hitparade.ch/cdimages/diana_ross-eaten_alive_s.jpg,20.10.1985,http://youtu.be/SjhRAZStS9M,Eaten Alive,0.96,0001333
Diana Ross,20,0.7940,08.06.1986,http://streamd.hitparade.ch/audio/0000000/0001432.mp3,,http://streamd.hitparade.ch/cdimages/diana_ross-chain_reaction_s.jpg,11.05.1986,http://youtu.be/PcMD2Gs9fwU,Chain Reaction,0.75,0001432
Diam's,12,0.9430,16.04.2006,http://streamd.hitparade.ch/audio/0180000/0188394.mp3,,http://streamd.hitparade.ch/cdimages/diams-la_boulette_(generation_nan_nan)_s.jpg,12.03.2006,http://youtu.be/OC2R5fvJsxo,La boulette (Génération nan nan),0.65,0188394
Diam's,20,0.8740,18.06.2006,http://streamd.hitparade.ch/audio/0170000/0177298.mp3,,http://streamd.hitparade.ch/cdimages/diams-jeune_demoiselle_s.jpg,18.06.2006,,Jeune demoiselle,0.79,0177298
Diam's,16,0.9290,28.09.2003,http://streamd.hitparade.ch/audio/0000000/0005752.mp3,,http://streamd.hitparade.ch/cdimages/diams-dj_s.jpg,07.09.2003,http://youtu.be/oRVivXC83hA,DJ,0.75,0005752
Dezil',19,0.7790,09.10.2005,http://streamd.hitparade.ch/audio/0120000/0129543.mp3,,http://streamd.hitparade.ch/cdimages/dezil-san_ou_(la_riviere)_s.jpg,31.07.2005,http://youtu.be/VyJHY42W3Ak,San ou (La rivière),0.95,0129543
Deutschland sucht den Superstar,18,0.4760,14.12.2003,http://streamd.hitparade.ch/audio/0000000/0005893.mp3,,http://streamd.hitparade.ch/cdimages/deutschland_sucht_den_superstar-believe_in_miracles_s.jpg,07.12.2003,,Believe In Miracles,0.27,0005893
Destiny's Child feat. T.I. and Lil Wayne,10,-0.2530,06.03.2005,http://streamd.hitparade.ch/audio/0000000/0006462.mp3,,http://streamd.hitparade.ch/cdimages/destinys_child_feat_ti_and_lil_wayne-soldier_s.jpg,20.02.2005,http://youtu.be/qFJ3VKnwmJw,Soldier,-0.29,0006462
Destiny's Child,20,0.5220,16.04.2000,http://streamd.hitparade.ch/audio/0000000/0004201.mp3,,http://streamd.hitparade.ch/cdimages/destinys_child-say_my_name_s.jpg,19.03.2000,http://youtu.be/sQgd6MccwZc,Say My Name,0.75,0004201
Destiny's Child,13,0.5880,28.06.1998,http://streamd.hitparade.ch/audio/0000000/0003692.mp3,,http://streamd.hitparade.ch/cdimages/destinys_child-no_no_no_s.jpg,14.06.1998,http://youtu.be/XQtoCz9dIJQ,No No No,0.63,0003692
Destiny's Child,11,0.8400,12.08.2001,http://streamd.hitparade.ch/audio/0000000/0004796.mp3,,http://streamd.hitparade.ch/cdimages/destinys_child-bootylicious_s.jpg,22.07.2001,http://youtu.be/IyYnnUcgeMc,Bootylicious,0.62,0004796
Desmond Dekker And The Aces,6,0.7700,24.06.1969,http://streamd.hitparade.ch/audio/0000000/0000096.mp3,,http://streamd.hitparade.ch/cdimages/desmond_dekker_and_the_aces-israelites_s.jpg,17.06.1969,http://youtu.be/rHHjy-r3DFc,Israelites,0.97,0000096
Desiigner,12,0.5760,29.05.2016,http://streamd.hitparade.ch/audio/1530000/1532750.mp3,,http://streamd.hitparade.ch/cdimages/desiigner-panda_s.jpg,10.04.2016,http://youtu.be/E5ONTXHS2mM,Panda,0.24,1532750
Des'ree,11,0.6090,05.04.1992,http://streamd.hitparade.ch/audio/0000000/0002414.mp3,,http://streamd.hitparade.ch/cdimages/desree-feel_so_high_s.jpg,22.03.1992,,Feel So High,0.45,0002414
Der Wolf,17,0.8190,30.03.1997,http://streamd.hitparade.ch/audio/0000000/0003410.mp3,,http://streamd.hitparade.ch/cdimages/der_wolf-oh_shit_-_frau_schmidt_s.jpg,16.03.1997,,Oh Shit - Frau Schmidt,0.80,0003410
Depeche Mode,16,0.5180,19.04.2009,http://streamd.hitparade.ch/audio/0550000/0557196.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-wrong_s.jpg,19.04.2009,,Wrong,0.26,0557196
Depeche Mode,8,0.4690,16.03.1986,http://streamd.hitparade.ch/audio/0000000/0001393.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-stripped_s.jpg,02.03.1986,http://youtu.be/qU8UfYdKHvs,Stripped,0.61,0001393
Depeche Mode,6,0.6670,09.06.1985,http://streamd.hitparade.ch/audio/0000000/0001268.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-shake_the_disease_s.jpg,02.06.1985,http://youtu.be/r_0sL_SQYvw,Shake The Disease,0.58,0001268
Depeche Mode,12,0.5680,16.10.2005,http://streamd.hitparade.ch/audio/0130000/0138951.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-precious_s.jpg,16.10.2005,http://youtu.be/8yn3ViE6mhY,Precious,0.86,0138951
Depeche Mode,12,0.6850,24.06.1990,http://streamd.hitparade.ch/audio/0000000/0002122.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-policy_of_truth_s.jpg,10.06.1990,http://youtu.be/M2VBmHOYpV8,Policy Of Truth,0.38,0002122
Depeche Mode,16,0.5240,04.10.1998,http://streamd.hitparade.ch/audio/0000000/0003750.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-only_when_i_lose_myself_s.jpg,20.09.1998,http://youtu.be/l35XzUD8GGU,Only When I Lose Myself,0.44,0003750
Depeche Mode,7,0.5840,04.10.1987,http://streamd.hitparade.ch/audio/0000000/0001668.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-never_let_me_down_again_s.jpg,06.09.1987,http://youtu.be/snILjFUkk_A,Never Let Me Down Again,0.58,0001668
Depeche Mode,8,0.5730,07.10.1984,http://streamd.hitparade.ch/audio/0000000/0001158.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-master_and_servant_s.jpg,23.09.1984,http://youtu.be/IsvfofcIE1Q,Master And Servant,0.56,0001158
Depeche Mode,17,0.6600,12.11.2006,http://streamd.hitparade.ch/audio/0250000/0251574.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-martyr_s.jpg,12.11.2006,,Martyr,0.82,0251574
Depeche Mode,18,0.5370,26.06.1988,http://streamd.hitparade.ch/audio/0000000/0001799.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-little_15_s.jpg,12.06.1988,,Little 15,0.12,0001799
Depeche Mode,7,0.6350,20.10.1985,http://streamd.hitparade.ch/audio/0000000/0001329.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-its_called_a_heart_s.jpg,06.10.1985,,It's Called A Heart,0.93,0001329
Depeche Mode,14,0.4560,20.02.1994,http://streamd.hitparade.ch/audio/0000000/0002736.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-in_your_room_s.jpg,06.02.1994,http://youtu.be/cGvZyrhObrg,In Your Room,0.46,0002736
Depeche Mode,18,0.5640,17.02.2013,http://streamd.hitparade.ch/audio/1100000/1107442.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-heaven_s.jpg,17.02.2013,http://youtu.be/Fy7FzXLin7o,Heaven,0.28,1107442
Depeche Mode,18,0.5120,26.03.1989,http://streamd.hitparade.ch/audio/0000000/0006135.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-everything_counts_(live)_s.jpg,12.03.1989,,Everything Counts (Live),0.35,0006135
Depeche Mode,8,0.6270,30.10.1983,http://streamd.hitparade.ch/audio/0000000/0001000.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-everything_counts_s.jpg,16.10.1983,http://youtu.be/1t-gK-9EIq4,Everything Counts,0.72,0001000
Depeche Mode,13,0.8130,06.05.2001,http://streamd.hitparade.ch/audio/0000000/0004689.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-dream_on_s.jpg,06.05.2001,http://youtu.be/7dgrMSTalZ0,Dream On,0.63,0004689
Depeche Mode,19,-0.2860,20.01.1985,http://streamd.hitparade.ch/audio/0000000/0001197.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-blasphemous_rumours__somebody_s.jpg,23.12.1984,,Blasphemous Rumours / Somebody,-0.24,0001197
Depeche Mode,6,0.6200,07.02.1988,http://streamd.hitparade.ch/audio/0000000/0001731.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-behind_the_wheel_s.jpg,24.01.1988,http://youtu.be/VEAuMiKqP-4,Behind The Wheel,0.67,0001731
Depeche Mode,9,0.5810,28.09.1986,http://streamd.hitparade.ch/audio/0000000/0001490.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-a_question_of_time_s.jpg,07.09.1986,http://youtu.be/9pt7EWFF_T8,A Question Of Time,0.72,0001490
Depeche Mode,12,0.5220,01.06.1986,http://streamd.hitparade.ch/audio/0000000/0001435.mp3,,http://streamd.hitparade.ch/cdimages/depeche_mode-a_question_of_lust_s.jpg,18.05.1986,,A Question Of Lust,0.43,0001435
Dennie Christian,6,0.7280,04.04.1975,http://streamd.hitparade.ch/audio/0000000/0000343.mp3,,http://streamd.hitparade.ch/cdimages/dennie_christian-rosamunde_s.jpg,14.03.1975,http://youtu.be/7FBmyFyYNws,Rosamunde,0.97,0000343
Denise Lasalle,6,0.8390,01.09.1985,http://streamd.hitparade.ch/audio/0000000/0001304.mp3,,http://streamd.hitparade.ch/cdimages/denise_lasalle-my_toot_toot_s.jpg,18.08.1985,,My Toot Toot,0.93,0001304
Deniece Williams,19,0.8010,15.07.1984,http://streamd.hitparade.ch/audio/0000000/0001124.mp3,,http://streamd.hitparade.ch/cdimages/deniece_williams-lets_hear_it_for_the_boy_s.jpg,01.07.1984,,Let's Hear It For The Boy,0.80,0001124
Den Harrow,12,0.7440,02.08.1987,http://streamd.hitparade.ch/audio/0000000/0001643.mp3,,http://streamd.hitparade.ch/cdimages/den_harrow-tell_me_why_s.jpg,12.07.1987,,Tell Me Why,0.70,0001643
Den Harrow,6,0.7060,15.09.1985,http://streamd.hitparade.ch/audio/0000000/0001306.mp3,,http://streamd.hitparade.ch/cdimages/den_harrow-future_brain_s.jpg,18.08.1985,,Future Brain,0.75,0001306
Den Harrow,6,0.6500,17.05.1987,http://streamd.hitparade.ch/audio/0000000/0001609.mp3,,http://streamd.hitparade.ch/cdimages/den_harrow-dont_break_my_heart_s.jpg,26.04.1987,,Don't Break My Heart,0.26,0001609
Den Harrow,17,0.8190,08.06.1986,http://streamd.hitparade.ch/audio/0000000/0001443.mp3,,http://streamd.hitparade.ch/cdimages/den_harrow-charleston_s.jpg,08.06.1986,,Charleston,0.98,0001443
Den Harrow,8,-0.3190,30.11.1986,http://streamd.hitparade.ch/audio/0000000/0001531.mp3,,http://streamd.hitparade.ch/cdimages/den_harrow-catch_the_fox_(caccia_alla_volpe)_s.jpg,16.11.1986,,Catch The Fox (Caccia alla volpe),-0.20,0001531
Den Harrow,11,0.6320,02.03.1986,http://streamd.hitparade.ch/audio/0000000/0001385.mp3,,http://streamd.hitparade.ch/cdimages/den_harrow-bad_boy_s.jpg,09.02.1986,,Bad Boy,0.98,0001385
Del Tha Funkee Homosapien,10,0.7980,21.06.1992,http://streamd.hitparade.ch/audio/0000000/0002457.mp3,,http://streamd.hitparade.ch/cdimages/del_tha_funkee_homosapien-mistadobalina_s.jpg,07.06.1992,,Mistadobalina,0.66,0002457
Def Leppard,17,0.5510,27.09.1987,http://streamd.hitparade.ch/audio/0000000/0001664.mp3,,http://streamd.hitparade.ch/cdimages/def_leppard-animal_s.jpg,30.08.1987,http://youtu.be/ecFPU--vvf0,Animal,0.43,0001664
Deep Purple,7,0.3890,29.10.1968,http://streamd.hitparade.ch/audio/0000000/0000060.mp3,,http://streamd.hitparade.ch/cdimages/deep_purple-hush_s.jpg,22.10.1968,http://youtu.be/u1kZ9zYr7kk,Hush,0.45,0000060
Deep Forest,15,0.5770,22.11.1992,http://streamd.hitparade.ch/audio/0000000/0002532.mp3,,http://streamd.hitparade.ch/cdimages/deep_forest-sweet_lullaby_s.jpg,01.11.1992,,Sweet Lullaby,0.41,0002532
Deep Blue Something,19,0.6240,01.09.1996,http://streamd.hitparade.ch/audio/0000000/0003211.mp3,,http://streamd.hitparade.ch/cdimages/deep_blue_something-breakfast_at_tiffanys_s.jpg,05.05.1996,http://youtu.be/1ClCpfeIELw,Breakfast At Tiffany's,0.53,0003211
