Artist,minRank,Sdanceability_random,Dtfirstbestrank,Hpaudiosample,Hpch,Hpcover,Hpentry,Hpvideo,Hptitle,Svalence,Hpsong_Id
Twenty 4 Seven feat. Capt. Hollywood,2,-0.2600,19.08.1990,http://streamd.hitparade.ch/audio/0000000/0002115.mp3,,http://streamd.hitparade.ch/cdimages/twenty_4_seven_feat_capt_hollywood-i_cant_stand_it_s.jpg,13.05.1990,,I Can't Stand It!,-0.38,0002115
Twenty 4 Seven feat. Capt. Hollywood,4,-0.2050,11.11.1990,http://streamd.hitparade.ch/audio/0000000/0002181.mp3,,http://streamd.hitparade.ch/cdimages/twenty_4_seven_feat_capt_hollywood-are_you_dreaming_s.jpg,21.10.1990,,Are You Dreaming?,-0.25,0002181
Truth Hurts feat. Rakim,3,0.5590,22.09.2002,http://streamd.hitparade.ch/audio/0000000/0005300.mp3,,http://streamd.hitparade.ch/cdimages/truth_hurts_feat_rakim-addictive_s.jpg,22.09.2002,http://youtu.be/dCoqq2PLBGw,Addictive,0.12,0005300
Truck Stop,4,0.6120,27.07.1980,http://streamd.hitparade.ch/audio/0000000/0000659.mp3,,http://streamd.hitparade.ch/cdimages/truck_stop-der_wilde_wilde_westen_s.jpg,29.06.1980,,Der wilde wilde Westen,0.92,0000659
Trio Eugster,2,-0.3290,28.01.1978,http://streamd.hitparade.ch/audio/0000000/0000486.mp3,ch,http://streamd.hitparade.ch/cdimages/trio_eugster-soell_emal_choo_s.jpg,21.01.1978,,Söll emal choo!,-0.34,0000486
Trio Eugster,4,-0.3290,05.05.1970,http://streamd.hitparade.ch/audio/0000000/0000142.mp3,ch,http://streamd.hitparade.ch/cdimages/trio_eugster-oh_laeck_du_mir__s.jpg,14.04.1970,,Oh läck du mir ...,-0.31,0000142
Trio,4,0.6440,05.02.1984,http://streamd.hitparade.ch/audio/0000000/0001042.mp3,,http://streamd.hitparade.ch/cdimages/trio-turaluraluralu_-_ich_mach_bubu_was_machst_du_s.jpg,15.01.1984,,Turaluraluralu - ich mach BuBu was machst du,0.67,0001042
Trio,1,0.7920,13.06.1982,http://streamd.hitparade.ch/audio/0000000/0000842.mp3,,http://streamd.hitparade.ch/cdimages/trio-da_da_da_ich_lieb_dich_nicht_du_liebst_mich_nicht_aha_aha_aha_s.jpg,23.05.1982,,Da da da ich lieb dich nicht du liebst mich nicht aha aha aha,0.97,0000842
Transvision Vamp,4,0.4660,02.10.1988,http://streamd.hitparade.ch/audio/0000000/0001840.mp3,,http://streamd.hitparade.ch/cdimages/transvision_vamp-i_want_your_love_s.jpg,11.09.1988,,I Want Your Love,0.66,0001840
Trans-X,2,0.7000,18.09.1983,http://streamd.hitparade.ch/audio/0000000/0000986.mp3,,http://streamd.hitparade.ch/cdimages/trans-x-living_on_video_s.jpg,28.08.1983,http://youtu.be/b9xBAtCsCTQ,Living On Video,0.97,0000986
Train,4,0.6750,30.05.2010,http://streamd.hitparade.ch/audio/0610000/0613775.mp3,,http://streamd.hitparade.ch/cdimages/train-hey_soul_sister_s.jpg,18.04.2010,http://youtu.be/kVpv8-5XWOI,"Hey, Soul Sister",0.78,0613775
Train,1,0.7590,06.05.2012,http://streamd.hitparade.ch/audio/0960000/0962201.mp3,,http://streamd.hitparade.ch/cdimages/train-drive_by_s.jpg,04.03.2012,http://youtu.be/oxqnFJ3lp5k,Drive By,0.74,0962201
Tragedie,5,0.9290,14.12.2003,http://streamd.hitparade.ch/audio/0000000/0005839.mp3,,http://streamd.hitparade.ch/cdimages/tragedie-hey_oh_s.jpg,02.11.2003,http://youtu.be/m5kURsPznXw,Hey Oh,0.87,0005839
Tove Lo,3,0.7330,02.11.2014,http://streamd.hitparade.ch/audio/1120000/1128007.mp3,,http://streamd.hitparade.ch/cdimages/tove_lo-habits_s.jpg,03.08.2014,http://youtu.be/oh2LWWORoiM,Habits,0.90,1128007
Touch El Arab,4,-0.3650,17.01.1988,http://streamd.hitparade.ch/audio/0000000/0001716.mp3,ch,http://streamd.hitparade.ch/cdimages/touch_el_arab-muhammar_s.jpg,20.12.1987,,Muhammar,-0.29,0001716
Touch And Go,4,0.6800,31.01.1999,http://streamd.hitparade.ch/audio/0000000/0003821.mp3,,http://streamd.hitparade.ch/cdimages/touch_and_go-would_you_s.jpg,27.12.1998,,Would You...?,0.97,0003821
Toto Cutugno,2,0.2760,11.05.1980,http://streamd.hitparade.ch/audio/0000000/0000643.mp3,,http://streamd.hitparade.ch/cdimages/toto_cutugno-solo_noi_s.jpg,20.04.1980,,Solo noi,0.26,0000643
Toto Cutugno,1,0.6170,03.04.1983,http://streamd.hitparade.ch/audio/0000000/0000927.mp3,,http://streamd.hitparade.ch/cdimages/toto_cutugno-litaliano_s.jpg,06.03.1983,,L'italiano,0.70,0000927
Toto Cutugno,2,0.7880,17.06.1990,http://streamd.hitparade.ch/audio/0000000/0002121.mp3,,http://streamd.hitparade.ch/cdimages/toto_cutugno-insieme_1992_s.jpg,10.06.1990,,Insieme: 1992,0.52,0002121
Toto,3,0.3840,20.06.1982,http://streamd.hitparade.ch/audio/0000000/0000844.mp3,,http://streamd.hitparade.ch/cdimages/toto-rosanna_s.jpg,30.05.1982,http://youtu.be/qmOLtTGvsbM,Rosanna,0.73,0000844
Tony Christie,3,0.7090,20.07.1971,http://streamd.hitparade.ch/audio/0000000/0000197.mp3,,http://streamd.hitparade.ch/cdimages/tony_christie-i_did_what_i_did_for_maria_s.jpg,06.07.1971,,I Did What I Did For Maria,0.79,0000197
Tony Christie,3,0.5960,18.01.1972,http://streamd.hitparade.ch/audio/0000000/0000216.mp3,,http://streamd.hitparade.ch/cdimages/tony_christie-(is_this_the_way_to)_amarillo_s.jpg,07.12.1971,,(Is This The Way To) Amarillo,0.73,0000216
Toni Braxton,1,0.6100,05.01.1997,http://streamd.hitparade.ch/audio/0000000/0003350.mp3,,http://streamd.hitparade.ch/cdimages/toni_braxton-un-break_my_heart_s.jpg,15.12.1996,http://youtu.be/p2Rch6WvPJE,Un-Break My Heart,0.12,0003350
Tommy Roe,2,0.7770,20.05.1969,http://streamd.hitparade.ch/audio/0000000/0000090.mp3,,http://streamd.hitparade.ch/cdimages/tommy_roe-dizzy_s.jpg,06.05.1969,http://youtu.be/sbdtQ99yIUo,Dizzy,0.68,0000090
Tommy James And The Shondells,2,0.5920,17.09.1968,http://streamd.hitparade.ch/audio/0000000/0000050.mp3,,http://streamd.hitparade.ch/cdimages/tommy_james_and_the_shondells-mony_mony_s.jpg,27.08.1968,http://youtu.be/pkMgs3lFwkQ,Mony Mony,0.80,0000050
Tommy James And The Shondells,1,0.4080,11.03.1969,http://streamd.hitparade.ch/audio/0000000/0000074.mp3,,http://streamd.hitparade.ch/cdimages/tommy_james_and_the_shondells-crimson_and_clover_s.jpg,11.02.1969,http://youtu.be/Cz8BCLNHREI,Crimson And Clover,0.68,0000074
Tom Jones and Mousse T.,1,0.7320,13.02.2000,http://streamd.hitparade.ch/audio/0000000/0004124.mp3,,http://streamd.hitparade.ch/cdimages/tom_jones_and_mousse_t-sex_bomb_s.jpg,23.01.2000,http://youtu.be/QMoXON7k--c,Sex Bomb,0.97,0004124
Tom Jones,3,0.6100,13.08.1968,http://streamd.hitparade.ch/audio/0000000/0000044.mp3,,http://streamd.hitparade.ch/cdimages/tom_jones-help_yourself_s.jpg,30.07.1968,http://youtu.be/YXOakafUk6c,Help Yourself,0.90,0000044
Tom Jones,1,0.5330,23.04.1968,http://streamd.hitparade.ch/audio/0000000/0000028.mp3,,http://streamd.hitparade.ch/cdimages/tom_jones-delilah_s.jpg,02.04.1968,http://youtu.be/CQIK3Te9Coo,Delilah,0.81,0000028
Tokio Hotel,2,0.4860,11.02.2007,http://streamd.hitparade.ch/audio/0270000/0279525.mp3,,http://streamd.hitparade.ch/cdimages/tokio_hotel-uebers_ende_der_welt_s.jpg,11.02.2007,http://youtu.be/eJ2zsclf93Q,Übers Ende der Welt,0.50,0279525
Tokio Hotel,5,0.6240,23.10.2005,http://streamd.hitparade.ch/audio/0130000/0131015.mp3,,http://streamd.hitparade.ch/cdimages/tokio_hotel-durch_den_monsun_s.jpg,04.09.2005,http://youtu.be/S_Sy5-sOodA,Durch den Monsun,0.17,0131015
Tobias Regner,1,0.5760,09.04.2006,http://streamd.hitparade.ch/audio/0190000/0191327.mp3,,http://streamd.hitparade.ch/cdimages/tobias_regner-i_still_burn_s.jpg,09.04.2006,,I Still Burn,0.32,0191327
TLC,1,0.7700,08.10.1995,http://streamd.hitparade.ch/audio/0000000/0003077.mp3,,http://streamd.hitparade.ch/cdimages/tlc-waterfalls_s.jpg,10.09.1995,http://youtu.be/8WEtxJ4-sh4,Waterfalls,0.76,0003077
TLC,5,0.7430,13.06.1999,http://streamd.hitparade.ch/audio/0000000/0003879.mp3,,http://streamd.hitparade.ch/cdimages/tlc-no_scrubs_s.jpg,28.03.1999,http://youtu.be/FrLequ6dUdM,No Scrubs,0.60,0003879
Tiziano Ferro,4,0.6630,30.06.2002,http://streamd.hitparade.ch/audio/0000000/0004883.mp3,,http://streamd.hitparade.ch/cdimages/tiziano_ferro-xdono_s.jpg,30.09.2001,,Xdono,0.85,0004883
Tiziano Ferro,3,0.5670,15.10.2006,http://streamd.hitparade.ch/audio/0210000/0210242.mp3,,http://streamd.hitparade.ch/cdimages/tiziano_ferro-stop_dimentica_s.jpg,18.06.2006,http://youtu.be/WpyFgCQX7YY,Stop! Dimentica,0.58,0210242
Tina Turner,1,0.7020,04.08.1985,http://streamd.hitparade.ch/audio/0000000/0001291.mp3,,http://streamd.hitparade.ch/cdimages/tina_turner-we_dont_need_another_hero_(thunderdome)_s.jpg,21.07.1985,,We Don't Need Another Hero (Thunderdome),0.78,0001291
Tina Turner,2,0.7620,21.09.1986,http://streamd.hitparade.ch/audio/0000000/0001487.mp3,,http://streamd.hitparade.ch/cdimages/tina_turner-typical_male_s.jpg,31.08.1986,http://youtu.be/x9iwonrgDMY,Typical Male,0.79,0001487
Tina Turner,3,0.6510,08.10.1989,http://streamd.hitparade.ch/audio/0000000/0002015.mp3,,http://streamd.hitparade.ch/cdimages/tina_turner-the_best_s.jpg,17.09.1989,http://youtu.be/GC5E8ie2pdM,The Best,0.73,0002015
Tina Turner,3,0.6440,14.01.1996,http://streamd.hitparade.ch/audio/0000000/0003125.mp3,,http://streamd.hitparade.ch/cdimages/tina_turner-goldeneye_s.jpg,03.12.1995,,GoldenEye,0.39,0003125
Tina Rainford,2,0.5690,22.10.1976,http://streamd.hitparade.ch/audio/0000000/0000410.mp3,,http://streamd.hitparade.ch/cdimages/tina_rainford-silver_bird_s.jpg,10.09.1976,,Silver Bird,0.88,0000410
Tina Charles,5,-0.3680,06.09.1987,http://streamd.hitparade.ch/audio/0000000/0001659.mp3,,http://streamd.hitparade.ch/cdimages/tina_charles-i_love_to_love_[1987]_s.jpg,16.08.1987,,I Love To Love [1987],-0.36,0001659
Timbaland Presents OneRepublic,1,0.6870,09.12.2007,http://streamd.hitparade.ch/audio/0300000/0303692.mp3,,http://streamd.hitparade.ch/cdimages/timbaland_presents_onerepublic-apologize_s.jpg,04.11.2007,http://youtu.be/ZSM3w1v-A_Y,Apologize,0.46,0303692
Timbaland feat. Keri Hilson,3,0.7070,30.09.2007,http://streamd.hitparade.ch/audio/0300000/0303680.mp3,,http://streamd.hitparade.ch/cdimages/timbaland_feat_keri_hilson-the_way_i_are_s.jpg,29.07.2007,http://youtu.be/U5rLz5AZBIA,The Way I Are,0.76,0303680
Tim Bendzko,4,0.8850,11.12.2011,http://streamd.hitparade.ch/audio/0830000/0835544.mp3,,http://streamd.hitparade.ch/cdimages/tim_bendzko-nur_noch_kurz_die_welt_retten_s.jpg,10.07.2011,http://youtu.be/4BAKb2p450Q,Nur noch kurz die Welt retten,0.85,0835544
Tic Tac Toe,1,0.7380,30.03.1997,http://streamd.hitparade.ch/audio/0000000/0003403.mp3,,http://streamd.hitparade.ch/cdimages/tic_tac_toe-warum_s.jpg,09.03.1997,,Warum?,0.85,0003403
Tic Tac Toe,1,0.7150,15.12.1996,http://streamd.hitparade.ch/audio/0000000/0003338.mp3,,http://streamd.hitparade.ch/cdimages/tic_tac_toe-verpiss_dich_s.jpg,24.11.1996,,Verpiss' Dich,0.57,0003338
Thomas Godoj,1,0.4730,08.06.2008,http://streamd.hitparade.ch/audio/0460000/0468556.mp3,,http://streamd.hitparade.ch/cdimages/thomas_godoj-love_is_you_s.jpg,08.06.2008,http://youtu.be/eCsh6FNFg3Y,Love Is You,0.36,0468556
Thom Pace,2,0.7590,16.12.1979,http://streamd.hitparade.ch/audio/0000000/0000611.mp3,,http://streamd.hitparade.ch/cdimages/thom_pace-maybe_s.jpg,25.11.1979,,Maybe,0.89,0000611
The White Stripes,3,0.7450,13.07.2008,http://streamd.hitparade.ch/audio/0000000/0008278.mp3,,http://streamd.hitparade.ch/cdimages/the_white_stripes-7_nation_army_s.jpg,29.06.2008,,7 Nation Army,0.31,0008278
The Weeknd feat. Daft Punk,2,-0.3410,02.10.2016,http://streamd.hitparade.ch/audio/1590000/1593514.mp3,,http://streamd.hitparade.ch/cdimages/the_weeknd_feat_daft_punk-starboy_s.jpg,02.10.2016,http://youtu.be/34Na4j8AVgA,Starboy,-0.32,1593514
The Union Gap feat. Gary Puckett,2,-0.2190,09.07.1968,http://streamd.hitparade.ch/audio/0000000/0000038.mp3,,http://streamd.hitparade.ch/cdimages/the_union_gap_feat_gary_puckett-young_girl_s.jpg,11.06.1968,http://youtu.be/qJFVPxBpezk,Young Girl,-0.40,0000038
The Tremeloes,1,0.4940,10.12.1968,http://streamd.hitparade.ch/audio/0000000/0000062.mp3,,http://streamd.hitparade.ch/cdimages/the_tremeloes-my_little_lady_s.jpg,05.11.1968,http://youtu.be/ibDKXD6E66M,My Little Lady,0.97,0000062
The Tremeloes,5,0.6340,20.01.1970,http://streamd.hitparade.ch/audio/0000000/0000120.mp3,,http://streamd.hitparade.ch/cdimages/the_tremeloes-(call_me)_number_one_s.jpg,09.12.1969,http://youtu.be/2CZL3G43FOM,(Call Me) Number One,0.66,0000120
The Symbol,1,-0.3410,05.06.1994,http://streamd.hitparade.ch/audio/0000000/0002775.mp3,,http://streamd.hitparade.ch/cdimages/the_symbol-the_most_beautiful_girl_in_the_world_s.jpg,17.04.1994,,The Most Beautiful Girl In The World,-0.33,0002775
The Symbol,4,-0.3260,29.05.1994,http://streamd.hitparade.ch/audio/0000000/0002798.mp3,,http://streamd.hitparade.ch/cdimages/the_symbol-the_beautiful_experience_[ep]_s.jpg,29.05.1994,,The Beautiful Experience [EP],-0.33,0002798
The Sweet,2,0.7290,14.11.1972,http://streamd.hitparade.ch/audio/0000000/0000251.mp3,,http://streamd.hitparade.ch/cdimages/the_sweet-wig-wam_bam_s.jpg,17.10.1972,,Wig-Wam Bam,0.69,0000251
The Sweet,3,0.6220,17.10.1973,http://streamd.hitparade.ch/audio/0000000/0000288.mp3,,http://streamd.hitparade.ch/cdimages/the_sweet-the_ballroom_blitz_s.jpg,19.09.1973,http://youtu.be/r8pYpii2Atg,The Ballroom Blitz,0.84,0000288
The Sweet,2,0.4690,13.02.1974,http://streamd.hitparade.ch/audio/0000000/0000299.mp3,,http://streamd.hitparade.ch/cdimages/the_sweet-teenage_rampage_s.jpg,23.01.1974,http://youtu.be/AdPpQRzcSk8,Teenage Rampage,0.41,0000299
The Sweet,2,0.7450,07.03.1972,http://streamd.hitparade.ch/audio/0000000/0000221.mp3,,http://streamd.hitparade.ch/cdimages/the_sweet-poppa_joe_s.jpg,15.02.1972,http://youtu.be/gV0ujTVD9kI,Poppa Joe,0.92,0000221
The Sweet,2,0.6620,08.08.1972,http://streamd.hitparade.ch/audio/0000000/0000239.mp3,,http://streamd.hitparade.ch/cdimages/the_sweet-little_willy_s.jpg,27.06.1972,,Little Willy,0.92,0000239
The Sweet,3,0.4240,12.06.1973,http://streamd.hitparade.ch/audio/0000000/0000275.mp3,,http://streamd.hitparade.ch/cdimages/the_sweet-hell_raiser_s.jpg,22.05.1973,,Hell Raiser,0.80,0000275
The Sweet,3,0.4130,13.06.1975,http://streamd.hitparade.ch/audio/0000000/0000352.mp3,,http://streamd.hitparade.ch/cdimages/the_sweet-fox_on_the_run_s.jpg,30.05.1975,http://youtu.be/qBdFA6sI6-8,Fox On The Run,0.35,0000352
The Sweet,1,0.8180,31.08.1971,http://streamd.hitparade.ch/audio/0000000/0000203.mp3,,http://streamd.hitparade.ch/cdimages/the_sweet-co-co_s.jpg,17.08.1971,http://youtu.be/xDGbi1i8aBM,Co-Co,0.97,0000203
The Sweet,3,0.6980,27.02.1973,http://streamd.hitparade.ch/audio/0000000/0000261.mp3,,http://streamd.hitparade.ch/cdimages/the_sweet-block_buster_s.jpg,30.01.1973,http://youtu.be/WNXFtVWB47E,Block Buster,0.76,0000261
The Sweet,4,0.3120,22.08.1975,http://streamd.hitparade.ch/audio/0000000/0000360.mp3,,http://streamd.hitparade.ch/cdimages/the_sweet-action_s.jpg,01.08.1975,http://youtu.be/TcQDi6u28VQ,Action,0.62,0000360
The Soulful Dynamics,1,0.6690,28.04.1970,http://streamd.hitparade.ch/audio/0000000/0000141.mp3,,http://streamd.hitparade.ch/cdimages/the_soulful_dynamics-mademoiselle_ninette_s.jpg,07.04.1970,http://youtu.be/79XU8Vg7eSQ,Mademoiselle Ninette,0.81,0000141
The Script feat. will.i.am,3,0.4770,24.02.2013,http://streamd.hitparade.ch/audio/1040000/1049143.mp3,,http://streamd.hitparade.ch/cdimages/the_script_feat_william-hall_of_fame_s.jpg,16.09.2012,http://youtu.be/mk48xRzuNvA,Hall Of Fame,0.51,1049143
The Rubettes,1,0.4280,17.07.1974,http://streamd.hitparade.ch/audio/0000000/0000316.mp3,,http://streamd.hitparade.ch/cdimages/the_rubettes-sugar_baby_love_s.jpg,19.06.1974,http://youtu.be/R7j7XSOOZD8,Sugar Baby Love,0.74,0000316
The Rolling Stones,4,0.5600,24.09.1968,http://streamd.hitparade.ch/audio/0000000/0000053.mp3,,http://streamd.hitparade.ch/cdimages/the_rolling_stones-street_fighting_man_s.jpg,10.09.1968,http://youtu.be/3LnqRu5Llwo,Street Fighting Man,0.74,0000053
The Rolling Stones,5,0.6550,27.09.1981,http://streamd.hitparade.ch/audio/0000000/0000769.mp3,,http://streamd.hitparade.ch/cdimages/the_rolling_stones-start_me_up_s.jpg,13.09.1981,http://youtu.be/SGyOaCXr8Lw,Start Me Up,0.97,0000769
The Rolling Stones,3,0.4510,13.02.1968,http://streamd.hitparade.ch/audio/0000000/0000013.mp3,,http://streamd.hitparade.ch/cdimages/the_rolling_stones-shes_a_rainbow_s.jpg,16.01.1968,http://youtu.be/6c1BThu95d8,She's A Rainbow,0.49,0000013
The Rolling Stones,5,0.5060,22.12.1970,http://streamd.hitparade.ch/audio/0000000/0000172.mp3,,http://streamd.hitparade.ch/cdimages/the_rolling_stones-little_queenie_s.jpg,15.12.1970,,Little Queenie,0.96,0000172
The Rolling Stones,2,0.5690,02.07.1968,http://streamd.hitparade.ch/audio/0000000/0000036.mp3,,http://streamd.hitparade.ch/cdimages/the_rolling_stones-jumpin_jack_flash_s.jpg,28.05.1968,http://youtu.be/XCMrXC8D05Q,Jumpin' Jack Flash,0.71,0000036
The Rolling Stones,1,0.5620,29.07.1969,http://streamd.hitparade.ch/audio/0000000/0000099.mp3,,http://streamd.hitparade.ch/cdimages/the_rolling_stones-honky_tonk_women_s.jpg,15.07.1969,http://youtu.be/mH4bKiBXF2g,Honky Tonk Women,0.97,0000099
The Rolling Stones,1,0.5290,01.06.1971,http://streamd.hitparade.ch/audio/0000000/0000191.mp3,,http://streamd.hitparade.ch/cdimages/the_rolling_stones-brown_sugar_s.jpg,04.05.1971,,Brown Sugar,0.65,0000191
The Rolling Stones,1,0.4420,24.10.1973,http://streamd.hitparade.ch/audio/0000000/0000285.mp3,,http://streamd.hitparade.ch/cdimages/the_rolling_stones-angie_s.jpg,05.09.1973,,Angie,0.44,0000285
The Rock Steady Crew,4,0.7500,29.01.1984,http://streamd.hitparade.ch/audio/0000000/0001035.mp3,,http://streamd.hitparade.ch/cdimages/the_rock_steady_crew-(hey_you)_the_rock_steady_crew_s.jpg,25.12.1983,,(Hey You) The Rock Steady Crew,0.80,0001035
The Righteous Brothers,4,0.3490,20.01.1991,http://streamd.hitparade.ch/audio/0000000/0002207.mp3,,http://streamd.hitparade.ch/cdimages/the_righteous_brothers-unchained_melody_s.jpg,23.12.1990,,Unchained Melody,0.28,0002207
The Rasmus,2,0.6010,24.08.2003,http://streamd.hitparade.ch/audio/0000000/0005705.mp3,,http://streamd.hitparade.ch/cdimages/the_rasmus-in_the_shadows_s.jpg,27.07.2003,http://youtu.be/YOr_pIya2Mc,In The Shadows,0.77,0005705
The Pussycat Dolls feat. Snoop Dogg,3,0.6610,29.10.2006,http://streamd.hitparade.ch/audio/0150000/0150345.mp3,,http://streamd.hitparade.ch/cdimages/the_pussycat_dolls_feat_snoop_dogg-buttons_s.jpg,13.08.2006,http://youtu.be/VCLxJd1d84s,Buttons,0.28,0150345
The Pussycat Dolls feat. Busta Rhymes,1,0.7890,02.10.2005,http://streamd.hitparade.ch/audio/0140000/0142649.mp3,,http://streamd.hitparade.ch/cdimages/the_pussycat_dolls_feat_busta_rhymes-dont_cha_s.jpg,18.09.2005,http://youtu.be/YNSxNsr4wmA,Don't Cha,0.64,0142649
The Prodigy,5,0.6820,26.01.1997,http://streamd.hitparade.ch/audio/0000000/0003347.mp3,,http://streamd.hitparade.ch/cdimages/the_prodigy-breathe_s.jpg,08.12.1996,http://youtu.be/6_PAHbqq-o4,Breathe,0.33,0003347
The Police,4,0.5610,01.03.1981,http://streamd.hitparade.ch/audio/0000000/0000708.mp3,,http://streamd.hitparade.ch/cdimages/the_police-de_do_do_do_de_da_da_da_s.jpg,08.02.1981,http://youtu.be/7v2GDbEmjGE,De Do Do Do De Da Da Da,0.78,0000708
The Outhere Brothers,4,0.7140,17.09.1995,http://streamd.hitparade.ch/audio/0000000/0003060.mp3,,http://streamd.hitparade.ch/cdimages/the_outhere_brothers-boom_boom_boom_s_1.jpg,13.08.1995,http://youtu.be/WqHQ_wWbG9Y,Boom Boom Boom,0.70,0003060
The Osmonds,5,0.5210,27.02.1973,http://streamd.hitparade.ch/audio/0000000/0000262.mp3,,http://streamd.hitparade.ch/cdimages/the_osmonds-crazy_horses_s.jpg,06.02.1973,,Crazy Horses,0.77,0000262
The Offspring,4,0.7220,28.03.1999,http://streamd.hitparade.ch/audio/0000000/0003862.mp3,,http://streamd.hitparade.ch/cdimages/the_offspring-pretty_fly_(for_a_white_guy)_s.jpg,28.02.1999,http://youtu.be/QtTR-_Klcq8,Pretty Fly (For A White Guy),0.96,0003862
The Nips,3,-0.2610,28.08.1983,http://streamd.hitparade.ch/audio/0000000/0000980.mp3,,http://streamd.hitparade.ch/cdimages/the_nips-sunshine_reggae_s.jpg,14.08.1983,,Sunshine Reggae,-0.25,0000980
The New Seekers,4,0.6110,07.12.1971,http://streamd.hitparade.ch/audio/0000000/0000215.mp3,,http://streamd.hitparade.ch/cdimages/the_new_seekers-never_ending_song_of_love_s.jpg,23.11.1971,,Never Ending Song Of Love,0.94,0000215
The New Seekers,5,0.5720,02.05.1972,http://streamd.hitparade.ch/audio/0000000/0000231.mp3,,http://streamd.hitparade.ch/cdimages/the_new_seekers-beg_steal_or_borrow_s.jpg,18.04.1972,,"Beg, Steal Or Borrow",0.61,0000231
The Military Band Of The Royal Scots Dragoon Guards,3,0.1440,27.06.1972,http://streamd.hitparade.ch/audio/0000000/0000237.mp3,,http://streamd.hitparade.ch/cdimages/the_military_band_of_the_royal_scots_dragoon_guards-amazing_grace_s.jpg,06.06.1972,,Amazing Grace,0.36,0000237
The Michael Zager Band,4,0.8500,09.09.1978,http://streamd.hitparade.ch/audio/0000000/0000523.mp3,,http://streamd.hitparade.ch/cdimages/the_michael_zager_band-lets_all_chant_s.jpg,05.08.1978,,Let's All Chant,0.97,0000523
The Marmalade,2,0.7560,14.01.1969,http://streamd.hitparade.ch/audio/0000000/0000066.mp3,,http://streamd.hitparade.ch/cdimages/the_marmalade-ob-la-di_ob-la-da_s.jpg,07.01.1969,http://youtu.be/_Kev9hhI7V8,Ob-La-Di Ob-La-Da,0.94,0000066
The Manhattan Transfer,3,0.7080,02.08.1981,http://streamd.hitparade.ch/audio/0000000/0000748.mp3,,http://streamd.hitparade.ch/cdimages/the_manhattan_transfer-boy_from_new_york_city_s.jpg,05.07.1981,,Boy From New York City,0.64,0000748
The Les Humphries Singers,3,0.3820,26.10.1971,http://streamd.hitparade.ch/audio/0000000/0000207.mp3,,http://streamd.hitparade.ch/cdimages/the_les_humphries_singers-we_are_goin_down_jordan_s.jpg,28.09.1971,,We Are Goin' Down Jordan,0.78,0000207
The Les Humphries Singers,4,0.5340,28.03.1972,http://streamd.hitparade.ch/audio/0000000/0000225.mp3,,http://streamd.hitparade.ch/cdimages/the_les_humphries_singers-old_man_moses_s.jpg,14.03.1972,,Old Man Moses,0.90,0000225
The Les Humphries Singers,1,0.4100,21.11.1972,http://streamd.hitparade.ch/audio/0000000/0000252.mp3,,http://streamd.hitparade.ch/cdimages/the_les_humphries_singers-mexico_s.jpg,31.10.1972,http://youtu.be/O0eTbthljBY,Mexico,0.44,0000252
The Les Humphries Singers,1,0.5250,20.03.1973,http://streamd.hitparade.ch/audio/0000000/0000263.mp3,,http://streamd.hitparade.ch/cdimages/the_les_humphries_singers-mama_loo_s.jpg,27.02.1973,,Mama Loo,0.85,0000263
