Artist,minRank,Sdanceability_random,Dtfirstbestrank,Hpaudiosample,Hpch,Hpcover,Hpentry,Hpvideo,Hptitle,Svalence,Hpsong_Id
Empire Of The Sun,25,0.5220,18.08.2013,http://streamd.hitparade.ch/audio/1130000/1132750.mp3,,http://streamd.hitparade.ch/cdimages/empire_of_the_sun-alive_s.jpg,23.06.2013,http://youtu.be/IPKAwJKGSDc,Alive,0.41,1132750
Empire Cast feat. Jussie Smollett,55,0.6920,19.07.2015,http://streamd.hitparade.ch/audio/1400000/1404435.mp3,,http://streamd.hitparade.ch/cdimages/empire_cast_feat_jussie_smollett-good_enough_s.jpg,12.07.2015,http://youtu.be/uDp_jmkPbiQ,Good Enough,0.48,1404435
Emmelie de Forest,74,0.5820,18.05.2014,http://streamd.hitparade.ch/audio/1250000/1251062.mp3,,http://streamd.hitparade.ch/cdimages/emmelie_de_forest-rainmaker_s.jpg,18.05.2014,,Rainmaker,0.46,1251062
Emmanuel Moire,26,0.4680,22.05.2005,http://streamd.hitparade.ch/audio/0100000/0108738.mp3,,http://streamd.hitparade.ch/cdimages/emmanuel_moire-je_fais_de_toi_mon_essentiel_s.jpg,15.05.2005,,Je fais de toi mon essentiel,0.36,0108738
Emmanuel Moire,32,0.4890,23.01.2005,http://streamd.hitparade.ch/audio/0000000/0006390.mp3,,http://streamd.hitparade.ch/cdimages/emmanuel_moire-etre_a_la_hauteur_s.jpg,12.12.2004,http://youtu.be/XfbP4NxQBYQ,Être à la hauteur,0.24,0006390
Emma Louise,27,0.7010,28.12.2014,http://streamd.hitparade.ch/audio/0830000/0833872.mp3,,http://streamd.hitparade.ch/cdimages/emma_louise-jungle_s.jpg,07.12.2014,http://youtu.be/cvzu3bKgt5Y,Jungle,0.63,0833872
Emma Daumas,48,-0.2720,29.08.2004,http://streamd.hitparade.ch/audio/0000000/0006218.mp3,,http://streamd.hitparade.ch/cdimages/emma_daumas-figurine_humaine_s.jpg,25.07.2004,,Figurine humaine,-0.22,0006218
Emma Bunton,25,0.6680,27.05.2001,http://streamd.hitparade.ch/audio/0000000/0004684.mp3,,http://streamd.hitparade.ch/cdimages/emma_bunton-what_took_you_so_long_s.jpg,29.04.2001,http://youtu.be/yX1Df_sjdzY,What Took You So Long?,0.91,0004684
Emma Bunton,89,0.6530,09.09.2001,http://streamd.hitparade.ch/audio/0000000/0004854.mp3,,http://streamd.hitparade.ch/cdimages/emma_bunton-take_my_breath_away_s.jpg,09.09.2001,http://youtu.be/_aAf8oe6NwE,Take My Breath Away,0.62,0004854
Emma Bunton,93,0.5300,08.08.2004,http://streamd.hitparade.ch/audio/0000000/0006236.mp3,,http://streamd.hitparade.ch/cdimages/emma_bunton-maybe_s.jpg,08.08.2004,,Maybe,0.63,0006236
Emma [IT],68,-0.3980,03.06.2012,http://streamd.hitparade.ch/audio/0900000/0904920.mp3,,,03.06.2012,,Cercavo amore,-0.28,0904920
Emma [IT],64,-0.2130,11.04.2010,http://streamd.hitparade.ch/audio/0680000/0688421.mp3,,http://streamd.hitparade.ch/cdimages/emma_[it]-calore_s.jpg,11.04.2010,http://youtu.be/lC697Rs6ccQ,Calore,-0.24,0688421
"Eminem, J-Black & Masta Ace",85,-0.2570,02.06.2002,http://streamd.hitparade.ch/audio/0000000/0005186.mp3,,http://streamd.hitparade.ch/cdimages/eminem_j-black_masta_ace-hellbound_s.jpg,02.06.2002,,Hellbound,-0.22,0005186
Eminem feat. Sia,30,0.6460,31.08.2014,http://streamd.hitparade.ch/audio/1320000/1327248.mp3,,http://streamd.hitparade.ch/cdimages/eminem_feat_sia-guts_over_fear_s.jpg,31.08.2014,http://youtu.be/WwcEz1v3NLs,Guts Over Fear,0.60,1327248
Eminem feat. Lil Wayne,39,0.6500,07.11.2010,http://streamd.hitparade.ch/audio/0710000/0717981.mp3,,http://streamd.hitparade.ch/cdimages/eminem_feat_lil_wayne-no_love_s.jpg,24.10.2010,http://youtu.be/KV2ssT8lzj8,No Love,0.51,0717981
Eminem,70,0.5460,17.12.2017,http://streamd.hitparade.ch/audio/1710000/1717199.mp3,,,17.12.2017,http://youtu.be/56KYMMGudcU,Untouchable,0.64,1717199
Eminem,24,0.7640,24.12.2017,http://streamd.hitparade.ch/audio/1710000/1718717.mp3,,,24.12.2017,,Remind Me,0.77,1718717
Eminem,31,0.7120,10.11.2013,http://streamd.hitparade.ch/audio/1200000/1203579.mp3,,http://streamd.hitparade.ch/cdimages/eminem-rap_god_s.jpg,03.11.2013,http://youtu.be/XbGs_qK2PQA,Rap God,0.61,1203579
Eminem,29,-0.3810,16.05.1999,http://streamd.hitparade.ch/audio/0000000/0003905.mp3,,http://streamd.hitparade.ch/cdimages/eminem-hi_my_name_is_s.jpg,02.05.1999,http://youtu.be/sNPnbI1arSE,Hi! My Name Is,-0.39,0003905
Eminem,44,0.7270,31.05.2009,http://streamd.hitparade.ch/audio/0580000/0581654.mp3,,http://streamd.hitparade.ch/cdimages/eminem-beautiful_s.jpg,31.05.2009,http://youtu.be/lgT1AidzRWM,Beautiful,0.49,0581654
Eminem,25,0.6460,14.08.2005,http://streamd.hitparade.ch/audio/0060000/0067787.mp3,,http://streamd.hitparade.ch/cdimages/eminem-ass_like_that_s.jpg,07.08.2005,http://youtu.be/um4-d7VzZiE,Ass Like That,0.67,0067787
Emilia,52,0.6770,22.04.2001,http://streamd.hitparade.ch/audio/0000000/0004644.mp3,,http://streamd.hitparade.ch/cdimages/emilia-kiss_by_kiss_s.jpg,25.03.2001,http://youtu.be/jpb81HAxHs8,Kiss By Kiss,0.35,0004644
Emilia,27,0.7260,02.05.1999,http://streamd.hitparade.ch/audio/0000000/0003887.mp3,,http://streamd.hitparade.ch/cdimages/emilia-good_sign_s.jpg,11.04.1999,http://youtu.be/2ChIFRH1QA0,Good Sign,0.78,0003887
Emeli Sandé,24,0.6730,04.11.2012,http://streamd.hitparade.ch/audio/0960000/0963812.mp3,,http://streamd.hitparade.ch/cdimages/emeli_sande-next_to_me_s.jpg,25.03.2012,,Next To Me,0.38,0963812
Emeli Sandé,40,0.5840,20.11.2016,http://streamd.hitparade.ch/audio/1590000/1592105.mp3,,http://streamd.hitparade.ch/cdimages/emeli_sande-hurts_s.jpg,25.09.2016,http://youtu.be/9TqUlGyWSEk,Hurts,0.17,1592105
Emeli Sandé,42,0.4530,30.03.2014,http://streamd.hitparade.ch/audio/0970000/0979291.mp3,,http://streamd.hitparade.ch/cdimages/emeli_sande-clown_s.jpg,07.04.2013,http://youtu.be/0OHX_PA25Ok,Clown,0.24,0979291
Emel,32,0.8310,01.09.1996,http://streamd.hitparade.ch/audio/0000000/0003284.mp3,ch,http://streamd.hitparade.ch/cdimages/emel-sunshine_s.jpg,01.09.1996,,Sunshine,0.87,0003284
Emel,32,0.7020,06.04.1997,http://streamd.hitparade.ch/audio/0000000/0003416.mp3,ch,http://streamd.hitparade.ch/cdimages/emel-on_and_on_s.jpg,30.03.1997,,On And On,0.78,0003416
Emel,43,0.8260,30.05.1999,http://streamd.hitparade.ch/audio/0000000/0003918.mp3,ch,http://streamd.hitparade.ch/cdimages/emel-everything_s.jpg,16.05.1999,,Everything,0.63,0003918
Elvis Presley,94,0.4620,01.05.2005,http://streamd.hitparade.ch/audio/0020000/0023588.mp3,,http://streamd.hitparade.ch/cdimages/elvis_presley-way_down_s.jpg,01.05.2005,,Way Down,0.51,0023588
Elvis Presley,42,0.4740,02.09.2007,http://streamd.hitparade.ch/audio/0010000/0017109.mp3,,http://streamd.hitparade.ch/cdimages/elvis_presley-suspicious_minds_s.jpg,02.09.2007,http://youtu.be/RxOBOhRECoo,Suspicious Minds,0.63,0017109
Elvis Presley,100,0.5670,27.03.2005,http://streamd.hitparade.ch/audio/0000000/0006522.mp3,,http://streamd.hitparade.ch/cdimages/elvis_presley-shes_not_you_s.jpg,27.03.2005,http://youtu.be/iBbygwXib_o,She's Not You,0.62,0006522
Elvis Presley,87,0.5540,13.03.2005,http://streamd.hitparade.ch/audio/0000000/0006493.mp3,,http://streamd.hitparade.ch/cdimages/elvis_presley-rock-a-hula_baby_s.jpg,13.03.2005,http://youtu.be/fgDeVqn85GY,Rock-A-Hula Baby,0.88,0006493
Elvis Presley,99,0.8380,03.04.2005,http://streamd.hitparade.ch/audio/0020000/0023581.mp3,,http://streamd.hitparade.ch/cdimages/elvis_presley-return_to_sender_s.jpg,03.04.2005,http://youtu.be/LZmUfUBqE-s,Return To Sender,0.97,0023581
Elvis Presley,96,0.6470,20.02.2005,http://streamd.hitparade.ch/audio/0000000/0006469.mp3,,http://streamd.hitparade.ch/cdimages/elvis_presley-jailhouse_rock_s.jpg,20.02.2005,http://youtu.be/qDID_E0FDUU,Jailhouse Rock,0.92,0006469
Elvis Presley,72,0.5470,13.10.2002,http://streamd.hitparade.ch/audio/0000000/0005324.mp3,,http://streamd.hitparade.ch/cdimages/elvis_presley-burning_love_s.jpg,06.10.2002,,Burning Love,0.72,0005324
Elvis Presley,64,0.4650,01.01.2017,http://streamd.hitparade.ch/audio/0030000/0038466.mp3,,http://streamd.hitparade.ch/cdimages/elvis_presley-blue_christmas_s.jpg,01.01.2017,http://youtu.be/L9-PN1sftaI,Blue Christmas,0.58,0038466
Elvis Presley,99,0.5420,13.02.2005,http://streamd.hitparade.ch/audio/0000000/0006460.mp3,,http://streamd.hitparade.ch/cdimages/elvis_presley-are_you_lonesome_to-night_s.jpg,13.02.2005,,Are You Lonesome To-Night?,0.19,0006460
Elvis Presley,39,0.3580,02.09.2007,http://streamd.hitparade.ch/audio/0010000/0017126.mp3,,http://streamd.hitparade.ch/cdimages/elvis_presley-always_on_my_mind_s.jpg,02.09.2007,,Always On My Mind,0.49,0017126
Elton John & RuPaul,28,0.5800,20.03.1994,http://streamd.hitparade.ch/audio/0000000/0002758.mp3,,http://streamd.hitparade.ch/cdimages/elton_john_rupaul-dont_go_breaking_my_heart_s.jpg,13.03.1994,,Don't Go Breaking My Heart,0.48,0002758
Elton John & LeAnn Rimes,34,0.6720,18.04.1999,http://streamd.hitparade.ch/audio/0000000/0003878.mp3,,http://streamd.hitparade.ch/cdimages/elton_john_leann_rimes-written_in_the_stars_s.jpg,28.03.1999,http://youtu.be/A1Rwv4iAqIQ,Written In The Stars,0.25,0003878
Elton John,40,0.4420,01.10.2000,http://streamd.hitparade.ch/audio/0000000/0004440.mp3,,http://streamd.hitparade.ch/cdimages/elton_john-someday_out_of_the_blue_s.jpg,24.09.2000,,Someday Out Of The Blue,0.23,0004440
Elton John,23,0.7490,17.12.1989,http://streamd.hitparade.ch/audio/0000000/0002054.mp3,,http://streamd.hitparade.ch/cdimages/elton_john-sacrifice_s.jpg,17.12.1989,http://youtu.be/NrLkTZrPZA4,Sacrifice,0.47,0002054
Elton John,27,0.7030,07.10.1984,http://streamd.hitparade.ch/audio/0000000/0001161.mp3,,http://streamd.hitparade.ch/cdimages/elton_john-passengers_s.jpg,23.09.1984,http://youtu.be/EB86UzewPdo,Passengers,0.93,0001161
Elton John,40,0.6130,25.06.1995,http://streamd.hitparade.ch/audio/0000000/0003036.mp3,,http://streamd.hitparade.ch/cdimages/elton_john-made_in_england_s.jpg,25.06.1995,http://youtu.be/5-OD1rodlSU,Made In England,0.76,0003036
Elton John,31,0.4510,21.10.2001,http://streamd.hitparade.ch/audio/0000000/0004879.mp3,,http://streamd.hitparade.ch/cdimages/elton_john-i_want_love_s.jpg,30.09.2001,http://youtu.be/ufbexgPyeJQ,I Want Love,0.34,0004879
Elton John,72,0.5920,16.09.2007,http://streamd.hitparade.ch/audio/0030000/0038615.mp3,,http://streamd.hitparade.ch/cdimages/elton_john-candle_in_the_wind_1997_s.jpg,16.09.2007,,Candle In The Wind 1997,0.47,0038615
Elton John,78,0.7670,21.12.2003,http://streamd.hitparade.ch/audio/0000000/0005928.mp3,,http://streamd.hitparade.ch/cdimages/elton_john-are_you_ready_for_love_s.jpg,21.12.2003,http://youtu.be/4QSA7pSvh-o,Are You Ready For Love,0.80,0005928
Elton John,27,0.6250,15.01.1989,http://streamd.hitparade.ch/audio/0000000/0001900.mp3,,http://streamd.hitparade.ch/cdimages/elton_john-a_word_in_spanish_s.jpg,15.01.1989,http://youtu.be/T2KZDPuQwrE,A Word In Spanish,0.59,0001900
Élodie Frégé & Michal,30,0.5180,04.07.2004,http://streamd.hitparade.ch/audio/0000000/0006194.mp3,,http://streamd.hitparade.ch/cdimages/elodie_frege_michal-viens_jusqua_moi_s.jpg,04.07.2004,http://youtu.be/m1dpNwqJko4,Viens jusqu'à moi,0.16,0006194
Élodie Frégé,49,0.6970,11.04.2004,http://streamd.hitparade.ch/audio/0000000/0006075.mp3,,http://streamd.hitparade.ch/cdimages/elodie_frege-de_leau_s.jpg,11.04.2004,,De l'eau,0.26,0006075
Ellie Goulding,56,0.4200,06.02.2011,http://streamd.hitparade.ch/audio/0760000/0767248.mp3,,http://streamd.hitparade.ch/cdimages/ellie_goulding-your_song_s.jpg,16.01.2011,http://youtu.be/D9AFMVMl9qE,Your Song,0.42,0767248
Ellie Goulding,58,0.6610,18.10.2015,http://streamd.hitparade.ch/audio/1480000/1483756.mp3,,http://streamd.hitparade.ch/cdimages/ellie_goulding-something_in_the_way_you_move_s.jpg,18.10.2015,http://youtu.be/hOT2XC9nmSU,Something In The Way You Move,0.32,1483756
Ellie Goulding,68,0.5270,21.10.2012,http://streamd.hitparade.ch/audio/1050000/1054182.mp3,,http://streamd.hitparade.ch/cdimages/ellie_goulding-anything_could_happen_s.jpg,21.10.2012,http://youtu.be/5hzgS9s-tE8,Anything Could Happen,0.39,1054182
Elle King,30,0.6120,21.02.2016,http://streamd.hitparade.ch/audio/1380000/1389560.mp3,,http://streamd.hitparade.ch/cdimages/elle_king-exs_ohs_s.jpg,27.12.2015,http://youtu.be/0uLI6BnVh6w,Ex's & Oh's,0.44,1389560
Eliza Doolittle,48,0.7840,07.11.2010,http://streamd.hitparade.ch/audio/0650000/0659061.mp3,,http://streamd.hitparade.ch/cdimages/eliza_doolittle-skinny_genes_s.jpg,10.10.2010,http://youtu.be/qxqtnWwLxYI,Skinny Genes,0.96,0659061
Eliza Doolittle,75,0.6720,03.04.2011,http://streamd.hitparade.ch/audio/0700000/0708500.mp3,,http://streamd.hitparade.ch/cdimages/eliza_doolittle-pack_up_s.jpg,03.04.2011,http://youtu.be/fPt-hkcvoJ0,Pack Up,0.88,0708500
Elisa Tovati & Tom Dice,36,-0.2290,11.09.2011,http://streamd.hitparade.ch/audio/0840000/0841954.mp3,,http://streamd.hitparade.ch/cdimages/elisa_tovati_tom_dice-il_nous_faut_s.jpg,28.08.2011,http://youtu.be/IbXlY2K2qTI,Il nous faut,-0.40,0841954
Elisa,70,0.6610,26.01.2003,http://streamd.hitparade.ch/audio/0000000/0005316.mp3,,http://streamd.hitparade.ch/cdimages/elisa-come_speak_to_me_s.jpg,29.09.2002,http://youtu.be/a-dSPDY6_iQ,Come Speak To Me,0.51,0005316
Elina Born & Stig Rästa,68,0.6260,31.05.2015,http://streamd.hitparade.ch/audio/1370000/1377356.mp3,,http://streamd.hitparade.ch/cdimages/elina_born_stig_raesta-goodbye_to_yesterday_s.jpg,31.05.2015,http://youtu.be/zWACbw3cqW0,Goodbye To Yesterday,0.69,1377356
Eliane,41,0.5910,01.12.2013,http://streamd.hitparade.ch/audio/1200000/1203632.mp3,ch,http://streamd.hitparade.ch/cdimages/eliane-venus_mars_s.jpg,01.12.2013,http://youtu.be/E6_GO_jBEdw,Venus & Mars,0.52,1203632
Eliane,31,-0.3550,16.09.2012,http://streamd.hitparade.ch/audio/1030000/1030557.mp3,ch,http://streamd.hitparade.ch/cdimages/eliane-tik_tok_s.jpg,19.08.2012,,Tik Tok,-0.36,1030557
Eliane,69,0.5350,02.12.2012,http://streamd.hitparade.ch/audio/1020000/1026630.mp3,ch,http://streamd.hitparade.ch/cdimages/eliane-love_love_love_s.jpg,02.12.2012,,Love Love Love,0.53,1026630
Eliane,31,0.6280,14.12.2014,http://streamd.hitparade.ch/audio/1350000/1356104.mp3,ch,http://streamd.hitparade.ch/cdimages/eliane-leave_a_light_on_s.jpg,14.12.2014,http://youtu.be/wpqKx_BTYGY,Leave A Light On,0.28,1356104
Eliane,59,0.5280,05.11.2017,http://streamd.hitparade.ch/audio/1690000/1692328.mp3,ch,http://streamd.hitparade.ch/cdimages/eliane-flawless_s.jpg,05.11.2017,,Flawless,0.12,1692328
Elements feat. Eugene,35,-0.2890,17.06.2001,http://streamd.hitparade.ch/audio/0000000/0004739.mp3,ch,http://streamd.hitparade.ch/cdimages/elements_feat_eugene-i_can_feel_you_s.jpg,10.06.2001,,I Can Feel You,-0.30,0004739
Elaiza,43,0.7490,18.05.2014,http://streamd.hitparade.ch/audio/1250000/1256828.mp3,,http://streamd.hitparade.ch/cdimages/elaiza-is_it_right_s.jpg,18.05.2014,http://youtu.be/UW4KQqcH1E4,Is It Right,0.77,1256828
El Paso,35,0.6000,15.03.1998,http://streamd.hitparade.ch/audio/0000000/0003622.mp3,ch,http://streamd.hitparade.ch/cdimages/el_paso-matador_s.jpg,08.03.1998,,Matador,0.87,0003622
El Pasador,66,0.7160,22.11.2009,http://streamd.hitparade.ch/audio/0050000/0051781.mp3,,http://streamd.hitparade.ch/cdimages/el_pasador-amada_mia_amore_mio_s.jpg,23.08.2009,,Amada mia amore mio,0.81,0051781
El Medico ...,81,0.8430,07.08.2005,http://streamd.hitparade.ch/audio/0080000/0088458.mp3,,http://streamd.hitparade.ch/cdimages/el_medico_-chupa_chupa_s.jpg,31.07.2005,,Chupa chupa,0.91,0088458
"Eko Fresh, Frauenarzt, Manny Marc, Bass Sultan Hengzt",35,0.6820,20.04.2014,http://streamd.hitparade.ch/audio/1270000/1279350.mp3,,http://streamd.hitparade.ch/cdimages/eko_fresh_frauenarzt_manny_marc_bass_sultan_hengzt-joko_diss_s.jpg,20.04.2014,,Joko Diss,0.67,1279350
Eko Fresh feat. Julian Williams,62,0.4590,25.08.2013,http://streamd.hitparade.ch/audio/1180000/1184395.mp3,,http://streamd.hitparade.ch/cdimages/eko_fresh_feat_julian_williams-guten_morgen_s.jpg,25.08.2013,,Guten Morgen,0.14,1184395
Eko Fresh feat. G-Style,29,0.6820,09.11.2003,http://streamd.hitparade.ch/audio/0000000/0005821.mp3,,http://streamd.hitparade.ch/cdimages/eko_fresh_feat_g-style-ich_bin_jung_und_brauche_das_geld_s.jpg,19.10.2003,,Ich bin jung und brauche das Geld,0.72,0005821
Eko Fresh feat. Bushido,46,0.5200,19.08.2012,http://streamd.hitparade.ch/audio/1050000/1052468.mp3,,http://streamd.hitparade.ch/cdimages/eko_fresh_feat_bushido-diese_zwei_s.jpg,19.08.2012,http://youtu.be/n7HyvHMFYjE,Diese Zwei,0.72,1052468
Eko Fresh,90,0.8260,10.08.2003,http://streamd.hitparade.ch/audio/0000000/0005727.mp3,,http://streamd.hitparade.ch/cdimages/eko_fresh-koenig_von_deutschland_s.jpg,10.08.2003,,König von Deutschland,0.78,0005727
Eisblume,73,0.5240,05.02.2012,http://streamd.hitparade.ch/audio/0960000/0962260.mp3,,http://streamd.hitparade.ch/cdimages/eisblume-fuer_immer_s.jpg,05.02.2012,http://youtu.be/q_oB7tn41iE,Für immer,0.57,0962260
Eisblume,97,0.6050,20.12.2009,http://streamd.hitparade.ch/audio/0540000/0548928.mp3,,http://streamd.hitparade.ch/cdimages/eisblume-eisblumen_s.jpg,20.12.2009,http://youtu.be/qSRohpppsnE,Eisblumen,0.11,0548928
Eiffel 65,22,0.6930,23.04.2000,http://streamd.hitparade.ch/audio/0000000/0004228.mp3,,http://streamd.hitparade.ch/cdimages/eiffel_65-too_much_of_heaven_s.jpg,09.04.2000,,Too Much Of Heaven,0.46,0004228
Eiffel 65,74,0.6650,12.08.2001,http://streamd.hitparade.ch/audio/0000000/0004821.mp3,,http://streamd.hitparade.ch/cdimages/eiffel_65-lucky_(in_my_life)_s.jpg,12.08.2001,,Lucky (In My Life),0.78,0004821
Effedi feat. Sottotono,54,0.8030,22.06.2003,http://streamd.hitparade.ch/audio/0000000/0005656.mp3,ch,http://streamd.hitparade.ch/cdimages/effedi_feat_sottotono-pronti_s.jpg,22.06.2003,,Pronti,0.68,0005656
EFF,26,0.7660,21.02.2016,http://streamd.hitparade.ch/audio/1500000/1500562.mp3,,http://streamd.hitparade.ch/cdimages/eff-stimme_s.jpg,07.02.2016,http://youtu.be/QRs33vbhyvA,Stimme,0.62,1500562
Edyta Górniak,42,0.5470,11.04.1999,http://streamd.hitparade.ch/audio/0000000/0003871.mp3,,http://streamd.hitparade.ch/cdimages/edyta_gorniak-one_one_s.jpg,14.03.1999,,One & One,0.67,0003871
Edyta,64,0.6580,02.03.2003,http://streamd.hitparade.ch/audio/0000000/0005493.mp3,,http://streamd.hitparade.ch/cdimages/edyta-impossible_s.jpg,02.03.2003,,Impossible,0.43,0005493
Edward Sharpe & The Magnetic Zeros,41,0.5450,07.07.2013,http://streamd.hitparade.ch/audio/0660000/0669789.mp3,,http://streamd.hitparade.ch/cdimages/edward_sharpe_the_magnetic_zeros-home_s.jpg,30.06.2013,http://youtu.be/DHEOF_rcND8,Home,0.13,0669789
Edward Maya,43,0.7140,05.09.2010,http://streamd.hitparade.ch/audio/0650000/0651585.mp3,,http://streamd.hitparade.ch/cdimages/edward_maya-this_is_my_life_s.jpg,29.08.2010,http://youtu.be/j8MYxuMxaRg,This Is My Life,0.41,0651585
Edo Zanki & Friends,61,-0.2510,01.04.2001,http://streamd.hitparade.ch/audio/0000000/0004639.mp3,,http://streamd.hitparade.ch/cdimages/edo_zanki_friends-gib_mir_musik_s.jpg,25.03.2001,,Gib mir Musik,-0.29,0004639
Editors,52,0.5050,18.10.2009,http://streamd.hitparade.ch/audio/0610000/0615782.mp3,,http://streamd.hitparade.ch/cdimages/editors-papillon_s.jpg,18.10.2009,http://youtu.be/Wq4tyDRhU_4,Papillon,0.64,0615782
Edguy,52,0.5820,18.09.2005,http://streamd.hitparade.ch/audio/0140000/0142613.mp3,,http://streamd.hitparade.ch/cdimages/edguy-superheroes_s.jpg,18.09.2005,,Superheroes,0.52,0142613
Edguy,98,0.5190,22.02.2004,http://streamd.hitparade.ch/audio/0000000/0006002.mp3,,http://streamd.hitparade.ch/cdimages/edguy-king_of_fools_s.jpg,22.02.2004,,King Of Fools,0.24,0006002
Eddy Grant,100,0.7510,15.07.2001,http://streamd.hitparade.ch/audio/0000000/0004795.mp3,,http://streamd.hitparade.ch/cdimages/eddy_grant-electric_avenue_[ringbang_remix]_s.jpg,15.07.2001,,Electric Avenue [Ringbang Remix],0.84,0004795
Eddy Grant,26,0.6880,30.07.1989,http://streamd.hitparade.ch/audio/0000000/0001992.mp3,,http://streamd.hitparade.ch/cdimages/eddy_grant-baby_come_back_s.jpg,23.07.1989,,Baby Come Back,0.89,0001992
Eddie Rodriguez,92,-0.2700,17.06.2001,http://streamd.hitparade.ch/audio/0000000/0004744.mp3,,http://streamd.hitparade.ch/cdimages/eddie_rodriguez-sensacion_s.jpg,10.06.2001,,Sensaçion,-0.30,0004744
Ed Sheeran,23,0.6420,11.03.2012,http://streamd.hitparade.ch/audio/0790000/0792576.mp3,,http://streamd.hitparade.ch/cdimages/ed_sheeran-the_a_team_s.jpg,11.12.2011,http://youtu.be/UAWcs5H-qgQ,The A Team,0.39,0792576
Ed Sheeran,59,0.5920,12.02.2012,http://streamd.hitparade.ch/audio/0900000/0902152.mp3,,http://streamd.hitparade.ch/cdimages/ed_sheeran-lego_house_s.jpg,29.01.2012,http://youtu.be/c4BLVznuWnU,Lego House,0.56,0902152
Echt,29,0.5870,28.02.1999,http://streamd.hitparade.ch/audio/0000000/0003839.mp3,,http://streamd.hitparade.ch/cdimages/echt-wo_bist_du_jetzt_s.jpg,31.01.1999,,Wo bist du jetzt?,0.49,0003839
Echt,37,0.4570,09.07.2000,http://streamd.hitparade.ch/audio/0000000/0004346.mp3,,http://streamd.hitparade.ch/cdimages/echt-junimond_s.jpg,09.07.2000,http://youtu.be/h9FR08QFqOw,Junimond,0.25,0004346
Eaz & Xen,75,-0.2140,12.03.2017,http://streamd.hitparade.ch/audio/1640000/1643958.mp3,ch,,12.03.2017,,Alé,-0.21,1643958
East Side Beat,23,0.6860,08.03.1992,http://streamd.hitparade.ch/audio/0000000/0002383.mp3,,http://streamd.hitparade.ch/cdimages/east_side_beat-ride_like_the_wind_s.jpg,26.01.1992,,Ride Like The Wind,0.85,0002383
East Seventeen,45,-0.2020,16.02.1997,http://streamd.hitparade.ch/audio/0000000/0003383.mp3,,http://streamd.hitparade.ch/cdimages/east_seventeen-hey_child_s.jpg,09.02.1997,,Hey Child,-0.40,0003383
East 17,25,0.6580,16.04.1995,http://streamd.hitparade.ch/audio/0000000/0002992.mp3,,http://streamd.hitparade.ch/cdimages/east_17-let_it_rain_s.jpg,16.04.1995,http://youtu.be/bus1Imtinis,Let It Rain,0.35,0002992
East 17,28,0.6510,06.08.1995,http://streamd.hitparade.ch/audio/0000000/0003054.mp3,,http://streamd.hitparade.ch/cdimages/east_17-hold_my_body_tight_s.jpg,23.07.1995,http://youtu.be/1McitdCJA1g,Hold My Body Tight,0.80,0003054
East 17,35,0.6080,03.01.1993,http://streamd.hitparade.ch/audio/0000000/0002556.mp3,,http://streamd.hitparade.ch/cdimages/east_17-gold_s.jpg,03.01.1993,http://youtu.be/qzjGZtzIBpI,Gold,0.56,0002556
East 17,22,0.6140,10.03.1996,http://streamd.hitparade.ch/audio/0000000/0003165.mp3,,http://streamd.hitparade.ch/cdimages/east_17-do_u_still_s.jpg,25.02.1996,,Do U Still?,0.79,0003165
East 17,32,0.5780,28.03.1993,http://streamd.hitparade.ch/audio/0000000/0002587.mp3,,http://streamd.hitparade.ch/cdimages/east_17-deep_s.jpg,07.03.1993,,Deep,0.78,0002587
East 7eventeen,27,-0.2550,08.09.1996,http://streamd.hitparade.ch/audio/0000000/0003287.mp3,,http://streamd.hitparade.ch/cdimages/east_7eventeen-someone_to_love_s.jpg,01.09.1996,,Someone To Love,-0.21,0003287
"Earth, Wind & Fire",33,0.7220,17.10.1999,http://streamd.hitparade.ch/audio/0000000/0004016.mp3,,http://streamd.hitparade.ch/cdimages/earth_wind_fire-september_99_(phats_small_remix)_s.jpg,03.10.1999,http://youtu.be/wn5Q37qOiiA,September 99 (Phats & Small Remix),0.97,0004016
Eamon,22,-0.2530,05.09.2004,http://streamd.hitparade.ch/audio/0000000/0006244.mp3,,http://streamd.hitparade.ch/cdimages/eamon-i_love_them_h-s_s.jpg,22.08.2004,,I Love Them H*'s,-0.29,0006244
Eagle-Eye Cherry feat. Neneh Cherry,45,0.5800,12.11.2000,http://streamd.hitparade.ch/audio/0000000/0004477.mp3,,http://streamd.hitparade.ch/cdimages/eagle-eye_cherry_feat_neneh_cherry-long_way_around_s.jpg,22.10.2000,http://youtu.be/afa-G_49BvY,Long Way Around,0.87,0004477
Eagle-Eye Cherry,64,0.5690,28.09.2003,http://streamd.hitparade.ch/audio/0000000/0005781.mp3,,http://streamd.hitparade.ch/cdimages/eagle-eye_cherry-skull_tattoo_s.jpg,21.09.2003,,Skull Tattoo,0.80,0005781
Eagle-Eye Cherry,31,0.4500,28.05.2000,http://streamd.hitparade.ch/audio/0000000/0004263.mp3,,http://streamd.hitparade.ch/cdimages/eagle-eye_cherry-are_you_still_having_fun_s.jpg,07.05.2000,http://youtu.be/BbbbkmODG2g,Are You Still Having Fun?,0.70,0004263
E-Type,61,0.5050,02.07.2000,http://streamd.hitparade.ch/audio/0000000/0004340.mp3,,http://streamd.hitparade.ch/cdimages/e-type-campione_2000_s.jpg,02.07.2000,http://youtu.be/lETNZ-eIaFM,Campione 2000,0.36,0004340
